,NameUpper,DOI,adsorption,adsorption_error,metal_usage,Catalyst_predict,Catalyst_predict_proba,column1_normalized,column2_normalized,column3_normalized,column4
8627,AYUDUV,10.1016/j.poly.2016.10.017,1.941215993,0.15885083,410,FALSE,0.257407407,1.945332318,2.411477681,45.14901706,49.50582706
8628,MAQMAV,10.1016/j.molstruc.2017.04.057,1.940756054,0.121787975,31,FALSE,0.230740741,1.944871403,0.182059359,39.44197853,41.56890929
8630,TIHTUC,10.1021/acs.inorgchem.8b02293,1.938386631,0.128564299,4000,FALSE,0.124814815,1.942496956,23.52918685,16.77235268,42.24403648
8631,MORFAD17,10.1002/cssc.201601752,1.937281818,0.143909745,596.6627234,FALSE,0.112592593,1.9413898,3.50949693,14.15662667,19.6075134
8632,XIPBOO,10.1021/ic7007446,1.936182323,0.101508929,273.5528246,FALSE,0.148148148,1.940287974,1.608844877,21.76601144,25.31514429
8633,EPUVUH,10.1039/c0dt01206h,1.93617141,0.107007889,4000,FALSE,0.122793651,1.940277038,23.52918685,16.33979538,41.80925927
8634,JELLAR04,10.1021/acs.cgd.2c00647,1.936122207,0.070954523,432.0742511,FALSE,0.143333333,1.94022773,2.541326599,20.73557387,25.21712819
8635,JOGHEV,10.1021/acs.cgd.9b00233,1.935979804,0.084488039,82,FALSE,0.244444444,1.940085025,0.482060241,42.37476214,44.79690741
8636,PODVUD,10.1021/jacs.3c11847,1.935682741,0.295733717,3500,FALSE,0.139259259,1.939787333,20.58800173,19.8636652,42.39145426
8638,OZULAX,10.1002/ejic.201100444,1.934497522,0.109074812,568.667552,FALSE,0.143333333,1.9385996,3.344818967,20.73557387,26.01899243
8639,HIQSIN,10.1021/acs.inorgchem.3c01224,1.934271266,0.106681287,4500,FALSE,0.295925926,1.938372865,26.47037197,53.39251746,81.8012623
8640,GOJQUV,10.1016/j.molstruc.2024.137821,1.932990802,0.150764452,150,FALSE,0.061089947,1.937089685,0.882061418,3.13434195,5.953493053
8641,RATGAX01,10.1021/acs.inorgchem.7b00639,1.932976391,0.171561538,4000,FALSE,0.149925926,1.937075244,23.52918685,22.14648074,47.61274283
8642,VINVUN,10.1021/acs.cgd.3c00497,1.932510621,0.058151727,0.05,FALSE,0.149925926,1.936608486,0,22.14648074,24.08308922
8643,OBIFAK01,10.1039/D1QI00731A,1.93189533,0.076309274,13,FALSE,0.059777778,1.93599189,0.076176695,2.853519479,4.865688064
8644,MORFAD23,10.1002/cssc.201601752,1.931685048,0.182635525,597.0412564,FALSE,0.117037037,1.935781162,3.511723602,15.10779968,20.55530445
8645,SATNOR05,10.1039/C7SC00449D,1.931109754,0.094956979,334,FALSE,0.152592593,1.935204649,1.964417542,22.71718467,26.61680686
8646,UQAXAN,10.1016/S1002-0721(12)60240-3,1.930794952,0.05681707,440.4102524,FALSE,0.147037037,1.934889179,2.590362045,21.52821819,26.05346941
8647,MOCLEY,10.1039/C8CE01015C,1.928792589,0.114698924,201,FALSE,0.225925926,1.93288257,1.1820623,38.41154095,41.52648582
8648,AMILOY,10.1039/c0dt00999g,1.927988005,0.103976243,1,FALSE,0.09168254,1.93207628,0.005588252,9.681583624,11.61924816
